H.G. Wells (1866-1946);Atlas House, Bromley;Atlas House, 46 High Street, BR1 1EA, Bromley;51.4012279;0.0139622;H.G. Wells (1866-1946) was born in Atlas House in 1866.;South East;-
H. G. Wells (1866-1946);Uppark, Petersfield;Uppark House, South Harting, Petersfield, West Sussex, GU31 5QR;50.9559152;-0.8997576;Now maintained by the National Trust, Uppark was the boyhood home of H.G. Wells (1866-1946), the house where his mother was a housekeeper between 1880 and 1893. Here Wells would immerse himself in the books of Uppark’s private library.;South East;Museum (National Trust)
H.G. Wells (1866-1946);Maybury Road, Woking;143 Maybury Rd, Woking GU21 5JR;51.3245139;-0.5432667999999999;H.G. Wells (1866-1946) wrote <em>The War of the Worlds</em> (1898) whilst living here during the 1890s.;South East;-
H.G. Wells (1866-1946);Wells House, Folkestone;Radnor Cliff Cres, Folkestone CT20;51.0755341;1.1540891;Now called Wells House, a nursing home, H.G. Wells (1866-1946) built this house in 1901 and lived there until 1909.;South East;Blue Plaque (English Heritage)
H.G. Wells (1866-1946);Hanover Terrace, London;13 Hanover Terrace, Marylebone, London NW1 4RJ;51.5278637;-0.163057;H.G. Wells (1866-1946) died in this London house in 1946, aged 79.;Greater London;-
Beatrix Potter (1866-1943);Bolton Gardens, London ;2 Bolton Gardens, Kensington, London SW5;51.4906431;-0.1887717;Birthplace of Beatrix Potter (1866-1943), who would later became famous as the creator of Peter Rabbit.;Greater London;-
Beatrix Potter (1866-1943);Hill Top Farm, Near Sawrey;Near Sawrey, Ambleside LA22 0LF;54.3521272;-2.9711875;After the death of her husband, Beatrix Potter (1866-1943) bought Hill Top Farm in Near Sawrey, situated in the English Lake District. Potter claimed she had always wanted to live in the ‘charming village’ of Near Sawrey. Potter died in Castle Cottage in 1943, and her remains were cremated nearby. Potter left nearly all her property to the National Trust.;North West;Museum (National Trust)
Samuel Beckett (1906-1989);Paultons Square, London;48 Paultons Square, Chelsea, London SW3 5DT;51.4847028;-0.1734346;Irish born playwright and Nobel Prize-winner Samuel Beckett (1906-1989) lived in here in 1934.;Greater London;Blue Plaque (English Heritage)
John Betjeman (1906-1984);Parliament Hill Mansions, London ;Parliament Hill Mansions, Lissenden Gardens, Highgate, London NW5 1NA;51.5565457;-0.1498991;John Betjeman (1906-1984), Poet Laureate, was born here in 1906.;Greater London;Blue Plaque (English Heritage)
John Betjeman (1906-1984);Highgate Hill, London;31 Highgate W Hill, Highgate, London N6 6NP;51.5647664;-0.1532208;Childhood home of John Betjeman (1906-1984).;Greater London;Blue Plaque (English Heritage)
John Betjeman (1906-1984);Garrard's Farm, Uffington;Garrard's Farm, Uffington, Vale of White Horse, Oxfordshire, SN7;51.5994 ;-1.5611;Home to John Betjeman (1906-1984), who became churchwarden at Uffington in 1937. In 2006 a Blue Plaque was erected here.;South East;Blue Plaque (English Heritage)
John Betjeman (1906-1984);Treen, Trebetherick;Treen, 6 Daymer Lane, Trebetherick, PL27, Cornwall;50.5651967;-4.9214901;John Betjeman (1906-1984) dedicated a poem to the Cornish town Trebetherick, where he died in 1984. He is buried at St Enodoc’s Church.;South West;-
John Dryden (1631-1700);The Manor House, Kettering;The Manor House, 1 Thorpe Rd, Aldwincle, Kettering NN14 3EA;52.42237489999999;-0.5145331;John Dryden (1631-1700) was born in the village rectory of this town in Northamptonshire.;East Midlands;-
John Dryden (1631-1700);Brookside Farmhouse, Titchmarsh;Brookside Farmhouse, Titchmarsh, NN14;52.4015575;-0.5186317;Brookside Farmhouse is believed to be the family home of John Dryden (1631-1700).;East Midlands;-
C.S. Forester (1899-1966);Longton Avenue, London;7 Longton Ave, London SE26;51.4281047;-0.06559369999999999;C.S. Forester (1899-1966) moved here in 1932. In this house he wrote some of his <em>Horatio Hornblower</em>-novels.;Greater London;-
Elizabeth Gaskell, (1810-1865);Cheyne Walk, London;93 Cheyne Walk, Chelsea, London SW3 5BB;51.4821536;-0.1734337;Birthplace of Elizabeth Gaskell (1810-1865). She moved out of this house a month after she was born, due to the death of her mother.;Greater London;-
Elizabeth Gaskell (1810-1865);The Elizabeth Gaskell’s House, Manchester;84 Plymouth Grove, Manchester M13 9LW;53.46362269999999;-2.2211218;In 1832, Elizabeth Gaskell (1810-1865) settled in this house in Manchester. The house fell in disrepair after the Gaskell family moved out in 1913. In 2004 the house was acquired by the Manchester Historic Buildings Trust and was restored. Since 2011 the house is open to the public as The Elizabeth Gaskell’s House.;North West;The Elizabeth Gaskell’s House
William Golding (1911-1993);Mount Wise, Newquay;47 Mount Wise, Newquay TR7;50.4116802;-5.0824984;Birthplace William Golding (1911-1993), author of <em>Lord of the Flies</em> (1954) and winner of the Nobel Prize for Literature (1983).;South West;-
William Golding (1911-1993);Tullimaar House, Perranarworthal;Tullimaar House, Perranarworthal, Cornwall, TR3;50.2081;-5.1091;In 1985, William Golding (1911-1993) moved to Tullimaar House in Perranarworthal, Cornwall, where he died eight years later. Tullimaar House is still owned by the Golding-family.;South West;-
Kenneth Grahame (1859-1932);Cookham Dean Bottom, Cookham;6 Cookham Dean Bottom, Cookham, Maidenhead SL6;51.5626984;-0.7425917999999999;After the death of his mother, Scottish born author Kenneth Grahame (1859-1932) moved to a house in Cookham.  The surrounding countryside inspired the setting for <em>The Wind in the Willows</em> (1908).;;-
Robert Graves (1895-1985);Lauriston Road, London ;1 Lauriston Rd, Wimbledon, London SW19;51.4209878;-0.2211757;Birthplace of Robert Graves (1895-1985), writer of the World War One-memoir <em>Goodbye to All That</em> (1929).;Greater London;Blue Plaque (English Heritage)
Robert Graves (1895-1985);The Worlds End, Kidlington;The Worlds End, Collice Street, Islip, Kidlington OX5 2TB;51.8208388;-1.2362480;Home to Robert Graves (1895-1985). Here he discussed poetry with his friend T.E. Lawrence.;South East;-
Ted Hughes (1930-1998);Aspinall Street, Mytholmroyd;1 Aspinall St, Mytholmroyd, Hebden Bridge HX7 5NL;53.7316707;-1.9811214;Birthplace of Ted Hughes (1930-1998), who would late become Poet Laureate.;Yorkshire and the Humber;-
Ted Hughes (1930-1998);Eltisley Avenue, Cambridge;55 Eltisley Ave, Cambridge CB3 9JQ;52.1939196;0.1086772;Ted Hughes (1930-1998) moved to this house in 1956 with his wife, the American poet Sylvia Plath (1932-1963).;East Anglia;-
Aldous Huxley (1894-1963);Priorsfield Road, Godalming;Priorsfield Rd, Godalming GU7 2RH;51.2070477;-0.6406004;Birthplace of Aldous Huxley (1894-1963), writer of <em>Brave New World</em> (1932).;South East;-
John Keats (1795-1821);Swan & Hoop, Moorgate;Swan & Hoop, 85 Moorgate, EC2;51.5177563;-0.0910051;Birthplace of Romantic poet John Keats (1795-1821).;Greater London;-
John Keats (1795-1821);St Thomas Street, London;28 St Thomas St, London SE1;51.5046135;-0.0884244;After registering as a medical student at Guy’s Hospital in 1815, John Keats (1795-1821) lodged in this Southwark home with other medical students.;Greater London;-
John Keats (1795-1821);Well Walk, Hampstead, London;1 Well Walk, Hampstead, London NW3;51.5577649;-0.1745545;After living as a medical student in Londen, John Keats moved to the village of Hampstead in 1817 with his brothers. Here he lived close to friend and fellow poet Samuel Taylor Coleridge (1772-1834).;;-
John Keats (1795-1821);Keats House Museum, London;10 Keats Grove, Hampstead, London NW3 2RR;51.555497;-0.1680833;Now the Keats House Museum, John Keats (1795-1821) had one of his most productive years in what was then called Wentworth Place, where he moved to in 1818. Here he wrote five of his six great odes.;Greater London;The Keats House Museum
Philip Larkin (1922-1985);Poultney Road, Coventry;2 Poultney Rd, Coventry CV6 1JB;52.4234158;-1.5251435;Birthplace of Philip Larkin (1922-1985).;West Midlands;-
Philip Larkin (1922-1985);Pearson Park, Hull ;32 Pearson Park, Hull HU5;53.7578024;-0.3570597;Home to Philip Larkin (1922-1985) from 1956 to 1974, after he became librarian at the University of Hull.;Yorkshire and the Humber;-
Philip Larkin (1922-1985);Newland Park, Hull;105 Newland Park, Hull HU5;53.7652869;-0.3712743;Home to Philip Larkin (1922-1985) from 1974 until his death in 1985.;Yorkshire and the Humber;-
Ford Madox Ford (1873-1939);Kingston Road, Epsom;245 Kingston Rd, Epsom KT19;51.3631985;-0.2568337;Birthplace of Ford Madox Ford (1873-1939).;South East;-
Percy Bysshe Shelley (1792-1822);Field Place, Horsham;Field Place, Broadbridge Heath, Horsham RH12 3PB;51.07773659999999;-0.3649576;Birthplace of Percy Bysshe Shelley (1792-1822).;South East;-
Percy Bysshe Shelley (1792-1822);Bishops Grove, Windlesham;Bishops Grove, Windlesham GU20 6QQ;51.3649066;-0.6591446999999999;Percy Bysshe Shelley (1792-1822) moved to Windlesham in 1815 and wrote his allegorical poem <em>Alastor, or The Spirit of Solitude</em> here in 1815, seen as his first major achievement as a poet.;South East;Shelley’s Cottage’
Wilkie Collins (1824-1889);New Cavendish Street, London;11 New Cavendish St, Marylebone, London W1G;51.5187711;-0.1506042;Birthplace of Wilkie Collins (1824-1889), known to be the writer of the first English detective novel, and famous for his collaborations with Charles Dickens (1812-1870).;Greater London;-
John Galsworthy (1867-1933);Galsworthy House, Kingston upon Thames ;Galsworthy House, 177 Kingston Hill, Kingston upon Thames KT2 7LX;51.4274006;-0.273239;Now Galsworthy House Care Home, this house was the birthplace of John Galsworthy (1867-1933), known for <em>The Forsyte Saga (1906-1921) and winner of the Nobel Prize for Literature (1932).;South East;-
John Galsworthy (1867-1933);Bury House, Pulborough;Bury House, The St, Bury, Pulborough RH20 1PF;50.9089847;-0.5640817;Bury House is the home were John Galsworthy (1867-1933) lived during the last seven years of his life, from 1926 to 1933. Unable to attend the Nobel Prize ceremony (1932), due to illness, Galsworthy eventually died in his London home, Grove Lodge.;South East;-
Muriel Spark (1918-2006);Baldwin Cres, London;13 Baldwin Cres, Camberwell, London SE5 9LQ;51.4750206;-0.09879869999999999;Scottish born Muriel Spark (1918-2006) lived for ten years in this London home, between 1955 and 1965.;Greater London;-
Grahame Greene (1904-1991);Harston House, Harston;Harston House, Harston, South Cambridgeshire CB22;52.1408844;0.0530195;Bought by his uncle William in 1893, Graham Greene (1904-1991) came here often as a boy. He would later claim the house and its library influenced him as a reader and writer: ‘It was at Harston I found quite suddenly I could read.’;East Anglia;
George Bernard Shaw (1856-1950);Shaw’s Corner, Ayot St Lawrence;Bibbs Hall Ln, Ayot St Lawrence, Welwyn AL6 9BX;51.835921;-0.269356;Shaw’s Corner, in Ayot St Lawrence, was home to Irish born George Bernard Shaw (1856-1950) from 1906 to his death in 1950. In the garden of the property, now owned by the National Trust, stands Shaw’s wooden rotating writing hut, where he wrote many of his plays.;East Anglia;Museum (National Trust)
Agatha Christie (1890-1976);Greenway House, Brixham;Greenway House, Kingswear, Brixham TQ5 0ES;50.382445;-3.5908557;Called an ‘ideal house, a dream house’, Greenway House was the holiday home of Agatha Christie (1890-1976). Here she spend summers and Christmases with friends and family. The house is now in the hands of the National Trust and open to public.;;
